ID	Title	Date	Language	Genre	averageRating	numVotes
6043036	The Adventures of the American Rabbit	1986-02-14	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hqxf"": ""Family Film"", ""/m/04pbhw"": ""Superhero movie"", ""/m/01hmnh"": ""Fantasy"", ""/m/0219x_"": ""Indie"", ""/m/0hcr"": ""Animation""}"	5.7	401
6043815	Police Academy 6: City Under Siege	1989-03-10	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}"	4.5	27792
6043918	Police Academy: Mission to Moscow	1994-08-26	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}"	3.6	31491
6044779	Children of the Corn V: Fields of Terror	1998-06-21	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}"	3.9	4216
6047844	Bad Medicine	1985-11-22	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01z4y"": ""Comedy""}"	4.6	1191
6048196	Tru Confessions	2002-04-05	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama""}"	7.5	2946
6048468	September Dawn	2007-08-24	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hfjk"": ""Western"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04cb4x"": ""Revisionist Western"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	5.8	2852
6049239	Hot Lead and Cold Feet	1978-07-05	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3mzj"": ""Comedy Western""}"	6.2	1156
6049256	Critters	1986-04-11	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0cq22z7"": ""Sci-Fi Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/0hj3mt0"": ""Alien Film"", ""/m/0hj3n7f"": ""Horror Comedy"", ""/m/0vgkd"": ""Black comedy""}"	6.1	30662
6051512	A Feather in His Hare	1948-02-07	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/0hcr"": ""Animation""}"	7	368
6055271	Wanderer of the Wasteland	1924-06-21	"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}"	"{""/m/0hfjk"": ""Western"", ""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie""}"	6.2	44
6057074	Mister Buddwing	1966-10-11	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"	6.1	1107
6057698	A Man Could Get Killed	1966-03-25	"{""/m/05zjd"": ""Portuguese Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/0bkbm"": ""Spy""}"	5.9	384
6057810	Toward the Unknown	1956-10-20	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}"	6.5	519
6058079	Satan's Playground	2006-08-22	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0qdzd"": ""B-movie"", ""/m/03npn"": ""Horror""}"	3.3	862
6058130	The Fan	1981-05-15	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03npn"": ""Horror"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense""}"	5.9	45697
6058393	Manmadhudu	2002-12-20	"{""/m/09s02"": ""Telugu language""}"	"{""/m/06cvj"": ""Romantic comedy""}"	8.3	3171
6058681	Bommarillu	2006-08-09	"{""/m/09s02"": ""Telugu language""}"	"{""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}"	8.2	8358
6059070	Berth Marks	1929-06-01	"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/09q17"": ""Slapstick""}"	7.1	1159
6060093	Mr. Boogedy	1986-04-20	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hqxf"": ""Family Film""}"	7.1	1345
6070722	Love Birds	1996	"{""/m/07c9s"": ""Tamil Language""}"	"{""/m/02l7c8"": ""Romance Film""}"	5.4	99
6070855	Scooby-Doo! Pirates Ahoy!	2006-09-19	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hqxf"": ""Family Film"", ""/m/0hcr"": ""Animation""}"	6.7	2277
6071715	Shadowboxer	2006-07-21	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/03btsm8"": ""Action/Adventure""}"	5.5	6494
6073527	Children of the Corn: Revelation	2001-10-09	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}"	3.5	2480
6074576	The Living End	1992	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hn10"": ""LGBT"", ""/m/0219x_"": ""Indie"", ""/m/04228s"": ""Road movie"", ""/m/0d63kt"": ""Gay"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/07s9rl0"": ""Drama"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0q9mp"": ""Tragicomedy""}"	6.5	2677
6075313	Sitting Bull	1954-10-06	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hfjk"": ""Western"", ""/m/0hj3n7y"": ""Indian Western"", ""/m/0hj3mxk"": ""Cavalry Film""}"	5.7	610
6075725	Le gendarme de Saint-Tropez	1964-09-09	"{""/m/064_8sq"": ""French Language""}"	"{""/m/01z4y"": ""Comedy""}"	7.2	10998
6076402	Robot Jox	1990-11-21	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06n90"": ""Science Fiction"", ""/m/0219x_"": ""Indie"", ""/m/06qln"": ""Stop motion"", ""/m/01q03"": ""Cult"", ""/m/02kdv5l"": ""Action"", ""/m/026ny"": ""Dystopia""}"	5.4	5641
6079196	The Taking of Beverly Hills	1991-10-11	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0cq22f9"": ""Action Thrillers"", ""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/0lsxr"": ""Crime Fiction""}"	5.1	1058
6079405	The Cutting Edge: Going for the Gold	2006-03-28	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	6.3	3622
6080132	Cotton Mary	1999-12-17	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mx2"": ""British Empire Film""}"	5.3	474
6081230	Feast of July	1995-10-13	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/04xvh5"": ""Costume drama"", ""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	6.1	493
6081561	Le gendarme et les extra-terrestres	1979-01-01	"{""/m/064_8sq"": ""French Language""}"	"{""/m/01z4y"": ""Comedy""}"	6.3	7469
6081623	Le gendarme et les gendarmettes	1982-06-10	"{""/m/064_8sq"": ""French Language""}"	"{""/m/01z4y"": ""Comedy""}"	6.2	6723
6084851	Le gendarme se marie	1968-10-30	"{""/m/064_8sq"": ""French Language""}"	"{""/m/01z4y"": ""Comedy""}"	6.8	6937
6097476	Aata	2007-05-09	"{""/m/09s02"": ""Telugu language""}"	"{""/m/02l7c8"": ""Romance Film"", ""/m/02cqmh"": ""Tollywood""}"	4.7	384
6097521	Firelight	1997	"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/04xvh5"": ""Costume drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema"", ""/m/068d7h"": ""Romantic drama""}"	6.7	550
6102235	The Brave Little Toaster Goes to Mars	1998-05-19	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0hcr"": ""Animation"", ""/m/0bj8m2"": ""Children's"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film""}"	5.7	1384
6102307	Angels in the Infield	2000	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3n62"": ""Heavenly Comedy"", ""/m/01z02hx"": ""Sports"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film""}"	4.9	489
6102364	The Brave Little Toaster to the Rescue	1999	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/0bj8m2"": ""Children's"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}"	6.4	1283
6102569	Ranam	2006-02-10	"{""/m/09s02"": ""Telugu language""}"	"{""/m/02kdv5l"": ""Action""}"	6.5	1082
6103239	Gone Are the Dayes	1984-05-06	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01z4y"": ""Comedy""}"	6.2	36
6103640	Clancy Street Boys	1943-04-21	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01z4y"": ""Comedy""}"	5.9	481
6109201	Joshua Tree	1993-10-19	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0219x_"": ""Indie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}"	7	33
6109736	Her Minor Thing	2005	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0219x_"": ""Indie"", ""/m/01z4y"": ""Comedy""}"	5.2	1600
6113399	Drive	1998-08-11	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action""}"	3	5137
6114445	Cash and Carry	1937-09-03	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/09q17"": ""Slapstick""}"	7.8	464
6114774	Pretty Poison	1968-10-23	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}"	4.6	203
6115713	Operation: Rabbit	1952-01-19	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/05p553"": ""Comedy film"", ""/m/0hcr"": ""Animation""}"	8	1173
6116997	Gangotri	2003-03-28	"{""/m/09s02"": ""Telugu language""}"	"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/02cqmh"": ""Tollywood""}"	6.9	27
6117093	Mad About Mambo	2000	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z02hx"": ""Sports"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02b5_l"": ""Teen""}"	6	1878
6117410	Hello Brother	1994-04-20	"{""/m/09s02"": ""Telugu language""}"	"{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02cqmh"": ""Tollywood""}"	7.3	395
6119983	Parade of the Award Nominees	1932-11-18	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/04t36"": ""Musical"", ""/m/0hcr"": ""Animation""}"	6	232
6120213	Bon Cop, Bad Cop	2006	"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}"	6.8	11882
6121312	Mighty Joe Young	1998-12-25	"{""/m/071fb"": ""Swahili Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}"	5.6	27355
6124685	Vampires: Los Muertos	2002	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film""}"	4.6	6895
6126096	The Jennie Project	2001-07-13	"{""/m/02h40lc"": ""English Language"", ""/m/0my5"": ""American Sign Language""}"	"{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}"	5.3	217
6127063	Sugar Town	1999-01-26	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0219x_"": ""Indie"", ""/m/01z4y"": ""Comedy""}"	6.2	804
6128816	Neighbors	1981-12-18	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01z4y"": ""Comedy""}"	7.8	47
6129545	The Scream Team	2002-10-04	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02n4kr"": ""Mystery"", ""/m/0bj8m2"": ""Children's"", ""/m/01z4y"": ""Comedy""}"	6.6	926
6131232	Godavari	2006-05-19	"{""/m/09s02"": ""Telugu language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/02cqmh"": ""Tollywood"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	7.8	1197
6134853	Zorro's Black Whip	1944-11-16	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02qvnvs"": ""Swashbuckler films"", ""/m/03k9fj"": ""Adventure"", ""/m/04pbhw"": ""Superhero movie"", ""/m/01g6gs"": ""Black-and-white"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/02kdv5l"": ""Action""}"	6.8	195
6135427	Man-Thing	2005-04-30	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0g092b"": ""Monster movie"", ""/m/06n90"": ""Science Fiction"", ""/m/0qdzd"": ""B-movie"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/0btmb"": ""Superhero"", ""/m/03npn"": ""Horror"", ""/m/02kdv5l"": ""Action""}"	4	5929
6138703	Blueberry	2004-02-11	"{""/m/064_8sq"": ""French Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0hfjk"": ""Western"", ""/m/02kdv5l"": ""Action""}"	5.2	10267
6139398	China Gate	1998	"{""/m/03k50"": ""Hindi Language""}"	"{""/m/04t36"": ""Musical"", ""/m/03q4nz"": ""World cinema"", ""/m/01chg"": ""Bollywood""}"	6.6	1350
6139849	El juego de Arcibel	2003-05-29	"{""/m/06nm1"": ""Spanish Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/03mqtr"": ""Political drama""}"	7.1	263
6141619	Son of Lassie	1945-04-20	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hqxf"": ""Family Film"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3mtj"": ""Animal Picture""}"	6.5	735
6141751	The Princess and the Frog	2009-11-25	"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/0hj3myq"": ""Children's/Family"", ""/m/0bxg3"": ""Fairy tale"", ""/m/0hcr"": ""Animation"", ""/m/04t36"": ""Musical"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film""}"	6.1	27
6142808	The Grudge 3	2009-05-12	"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}"	4.7	17235
6143174	Mansfield Park	1999-08-27	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/04xvh5"": ""Costume drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	6.3	6623
6146523	Santosham	2002-05-09	"{""/m/09s02"": ""Telugu language""}"	"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}"	7.1	524
6149264	Snakes on a Train	2006-08-15	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0qdzd"": ""B-movie"", ""/m/03npn"": ""Horror"", ""/m/06vxwl5"": ""Natural horror films""}"	2.2	2187
6149419	The Good Mother	2006-10-03	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02wtdps"": ""Crime Thriller""}"	5.6	387
6152265	Thunderball	1965-12-09	"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}"	7	103767
6155030	The Midnight Snack	1941-07-19	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}"	7.8	1333
6155040	Scrapbook	2000-06	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/03npn"": ""Horror"", ""/m/01z4y"": ""Comedy""}"	4.2	1153
6156372	Tony Rome	1967-11-10	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/028v3"": ""Detective fiction"", ""/m/0vjs6"": ""Detective"", ""/m/02wtdps"": ""Crime Thriller""}"	6.6	2281
6156561	All About Love	2005	"{""/m/0459q4"": ""Standard Cantonese"", ""/m/02h40lc"": ""English Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies""}"	3.8	26
6156675	Return Engagement	1990-03-17	"{""/m/0459q4"": ""Standard Cantonese"", ""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies""}"	7.8	26
6157905	Murari	2001-02-17	"{""/m/09s02"": ""Telugu language""}"	"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}"	7.8	3682
6159275	Ju-on	2000-02-11	"{""/m/03_9r"": ""Japanese Language""}"	"{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03npn"": ""Horror""}"	6.7	40632
6165779	When Zachary Beaver Came to Town	2003	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hj3myq"": ""Children's/Family"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0bj8m2"": ""Children's"", ""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/0hqxf"": ""Family Film""}"	5.7	762
6165918	The Golf Specialist	1930-08-22	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/01hwc6"": ""Absurdism"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}"	6.3	1012
6166201	Return to Innocence	2001	"{""/m/02h40lc"": ""English Language""}"	"{""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/05bh16v"": ""Courtroom Drama""}"	6	794
6168146	Evening in Byzantium	1978-08-14	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/02qfv5d"": ""Political thriller""}"	7.1	74
6169073	Wild Poses	1933-10-28	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}"	7	290
6170272	Mickey	1948-06-23	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01j1n2"": ""Coming of age"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}"	6.6	421
6174018	Julie Johnson	2001	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hn10"": ""LGBT"", ""/m/0219x_"": ""Indie"", ""/m/0d63kt"": ""Gay"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/07s9rl0"": ""Drama"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n34"": ""Feminist Film""}"	6	629
6174864	Doctor X	1932-08-03	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/087lqx"": ""Pre-Code"", ""/m/02n4kr"": ""Mystery""}"	6.4	2758
6177577	Interview	2007-05-10	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/0jdm8"": ""Remake"", ""/m/0219x_"": ""Indie""}"	5.5	22
6177777	Rest Stop	2006	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/09blyk"": ""Psychological thriller""}"	4.6	10756
6179287	The Return of Swamp Thing	1989-05-12	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0g092b"": ""Monster movie"", ""/m/06n90"": ""Science Fiction"", ""/m/0qdzd"": ""B-movie"", ""/m/04pbhw"": ""Superhero movie"", ""/m/01z4y"": ""Comedy"", ""/m/03npn"": ""Horror""}"	4.7	4228
6180798	The Silencers	1967-02-18	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0gf28"": ""Parody"", ""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}"	4.9	433
6181138	The Ambushers	1967-12-22	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0gf28"": ""Parody"", ""/m/06n90"": ""Science Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}"	5.4	1646
6181327	Blood Rush	1983-10-28	"{""/m/02bjrlw"": ""Italian Language""}"	"{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}"	3.2	112
6181527	Trailer Park Boys: The Movie	2006-10-06	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01q03"": ""Cult"", ""/m/04btyz"": ""Heist"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/03btsm8"": ""Action/Adventure""}"	7.2	12007
6182610	Brothers of the Head	2005-09-10	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0l4h_"": ""Mockumentary"", ""/m/0219x_"": ""Indie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/04xvlr"": ""Period piece"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/04rlf"": ""Music""}"	6.4	1710
6183212	Towed in a Hole	1932-12-31	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/09q17"": ""Slapstick""}"	7.8	1937
6184362	Song of the West	1930-03-15	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04t36"": ""Musical"", ""/m/087lqx"": ""Pre-Code"", ""/m/0hfjk"": ""Western""}"	5.9	14
6185648	The Competition	1980-12-03	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama""}"	4.5	1121
6187665	The Ten	2007-08-03	"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}"	"{""/m/0gf28"": ""Parody"", ""/m/01hwc6"": ""Absurdism"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}"	5	16234
